date,temperature_2m_c,relative_humidity_pct,precipitation_imerg_mm,dew_frost_point_c,wind_speed_10m_ms,all_sky_insolation_clearness,precip_7d_sum,precip_7d_mean,humidity_lag1,temp_lag1,heat_humidity_index,stagnant_water_count,stagnant_water_area_px,garbage_count,vegetation_anomaly_score
2024-08-26,23.74,78.99,0.02,19.48,6.4,0.46,13.07,1.8671428571428572,83.49,23.04,27.375397488226497,0.0,0.0,0.0,0.0
2024-08-27,22.98,84.27,1.36,19.99,4.95,0.44,2.6500000000000004,0.3785714285714286,78.99,23.74,26.761287548273707,0.0,0.0,0.0,0.0
2024-08-28,22.7,82.71,0.13,19.34,5.16,0.38,1.9000000000000004,0.27142857142857146,84.27,22.98,26.209009167387403,0.0,0.0,0.0,0.0
2024-08-29,23.53,82.54,10.45,20.07,5.43,0.31,12.34,1.762857142857143,82.71,22.7,27.408474160257676,0.0,0.0,0.0,0.0
2024-08-30,22.87,86.58,7.47,20.39,5.68,0.43,19.81,2.8299999999999996,82.54,23.53,26.811616691597614,0.0,0.0,0.0,0.0
2024-08-31,22.57,83.17,4.21,19.34,6.45,0.37,23.83,3.404285714285714,86.58,22.87,26.06154937236935,0.0,0.0,0.0,0.0
2024-09-01,22.91,78.88,0.83,18.69,7.02,0.52,24.47,3.4957142857142856,83.17,22.57,26.162844889933687,0.0,0.0,0.0,0.0
2024-09-02,22.85,78.69,3.62,18.55,6.22,0.46,28.07,4.01,78.88,22.91,26.05917703866607,0.0,0.0,0.0,0.0
2024-09-03,23.73,80.39,1.5,19.74,5.01,0.46,28.209999999999997,4.029999999999999,78.69,22.85,27.4960596696506,0.0,0.0,0.0,0.0
2024-09-04,23.5,83.56,1.76,20.32,4.97,0.49,29.84,4.2628571428571425,80.39,23.73,27.461451165013756,1.0,3134.0,0.0,0.1521
2024-09-05,23.42,84.37,1.89,20.41,4.67,0.51,21.28,3.04,83.56,23.5,27.420013432730325,1.0,3134.0,0.0,0.1521
2024-09-06,23.44,83.69,3.1,20.3,5.25,0.4,16.91,2.415714285714286,84.37,23.42,27.385095821296947,1.0,3134.0,0.0,0.1521
2024-09-07,23.32,83.74,0.58,20.15,4.94,0.41,13.28,1.897142857142857,83.69,23.44,27.21259648457126,1.0,3134.0,0.0,0.1521
2024-09-08,23.43,81.96,0.15,19.89,5.31,0.43,12.6,1.8,83.74,23.32,27.20617595566863,1.0,3134.0,0.0,0.1521
2024-09-09,24.06,79.45,0.19,19.82,6.01,0.43,9.170000000000002,1.3100000000000003,81.96,23.43,27.888704053371164,1.0,3134.0,0.0,0.1521
2024-09-10,23.99,80.44,0.56,20.06,6.17,0.51,8.23,1.1757142857142857,79.45,24.06,27.88307414929014,1.0,3134.0,0.0,0.1521
2024-09-11,23.94,78.03,0.04,19.37,5.59,0.51,6.51,0.9299999999999999,80.44,23.99,27.573677473786734,1.0,3134.0,0.0,0.1521
2024-09-12,23.36,79.58,0.0,19.27,4.99,0.5,4.619999999999999,0.6599999999999999,78.03,23.94,26.87860740356746,1.0,3134.0,0.0,0.1521
2024-09-13,24.15,75.02,0.0,18.78,4.53,0.55,1.52,0.21714285714285714,79.58,23.36,27.582141780556412,1.0,3134.0,0.0,0.1521
2024-09-14,24.32,73.26,0.0,18.52,4.58,0.55,0.9400000000000001,0.13428571428571429,75.02,24.15,27.651979646442882,1.0,3134.0,0.0,0.1521
2024-09-15,24.25,73.69,0.0,18.52,5.25,0.54,0.79,0.11285714285714286,73.26,24.32,27.594202679061965,1.0,3134.0,0.0,0.1521
2024-09-16,23.91,75.21,0.0,18.62,5.19,0.56,0.6000000000000001,0.08571428571428573,73.69,24.25,27.25457038711875,1.0,3134.0,0.0,0.1521
2024-09-17,24.21,73.5,0.0,18.5,5.02,0.58,0.04,0.005714285714285714,75.21,23.91,27.517755458289308,1.0,3134.0,0.0,0.1521
2024-09-18,23.71,71.61,0.0,17.52,4.15,0.68,0.0,0.0,73.5,24.21,26.619563672255424,1.0,3134.0,0.0,0.1521
2024-09-19,24.46,70.36,0.05,17.86,3.4,0.62,0.05,0.0071428571428571435,71.61,23.71,27.560905494133227,1.0,3134.0,0.0,0.1521
2024-09-20,24.51,73.93,0.66,18.87,2.68,0.6,0.7100000000000001,0.10142857142857144,70.36,24.46,27.993510454767883,1.0,3134.0,0.0,0.1521
2024-09-21,24.91,73.99,0.4,19.35,4.13,0.53,1.11,0.15857142857142859,73.93,24.51,28.580329263739088,1.0,3134.0,0.0,0.1521
2024-09-22,24.12,77.18,7.02,19.34,4.25,0.47,8.129999999999999,1.1614285714285713,73.99,24.91,27.752407716075492,1.0,3134.0,0.0,0.1521
2024-09-23,23.66,80.93,0.89,19.83,3.98,0.44,9.02,1.2885714285714285,77.18,24.12,27.445415194205385,1.0,3134.0,0.0,0.1521
2024-09-24,23.96,82.0,7.5,20.41,4.79,0.38,16.52,2.36,80.93,23.66,27.991688941290526,1.0,3134.0,0.0,0.1521
2024-09-25,24.05,80.65,0.14,20.18,5.12,0.42,16.66,2.38,82.0,23.96,27.992187594638377,1.0,3134.0,0.0,0.1521
2024-09-26,23.34,78.1,0.0,18.98,4.26,0.37,16.61,2.3728571428571428,80.65,24.05,26.70989468956543,1.0,3134.0,0.0,0.1521
2024-09-27,24.03,75.84,0.88,18.94,3.5,0.49,16.83,2.404285714285714,78.1,23.34,27.4895670781878,1.0,3134.0,0.0,0.1521
2024-09-28,24.43,77.61,6.65,19.73,2.05,0.5,23.08,3.2971428571428567,75.84,24.03,28.248569317673855,1.0,3134.0,0.0,0.1521
2024-09-29,24.86,77.25,11.05,20.24,2.31,0.52,27.11,3.8728571428571428,77.61,24.43,28.844480308442478,1.0,3134.0,0.0,0.1521
2024-09-30,24.85,74.34,0.06,19.34,2.42,0.57,26.28,3.7542857142857144,77.25,24.86,28.529131434563162,1.0,3134.0,0.0,0.1521
2024-10-01,25.23,71.0,0.04,18.94,2.42,0.58,18.82,2.6885714285714286,74.34,24.85,28.731734580429467,1.0,3134.0,0.0,0.1521
2024-10-02,25.74,74.57,16.43,20.28,1.86,0.59,35.11,5.015714285714286,71.0,25.23,29.860712699151847,1.0,3134.0,0.0,0.1521
2024-10-03,24.24,86.78,12.29,21.75,2.68,0.5,47.4,6.771428571428571,74.57,25.74,28.883624963926202,1.0,3134.0,0.0,0.1521
2024-10-04,23.56,88.22,15.23,21.37,2.14,0.5,61.75,8.821428571428571,86.78,24.24,27.995840700018213,1.0,3134.0,0.0,0.1521
2024-10-05,23.64,85.88,13.54,20.93,2.42,0.43,68.64,9.805714285714286,88.22,23.56,27.891677560251786,0.0,0.0,0.0,0.0
2024-10-06,21.57,88.67,7.69,19.56,2.99,0.45,65.28,9.325714285714286,85.88,23.64,25.085568847484,0.0,0.0,0.0,0.0
2024-10-07,22.77,80.49,0.6,18.77,3.16,0.48,65.82,9.402857142857142,88.67,21.57,26.108486295685086,0.0,0.0,0.0,0.0
2024-10-08,23.56,83.42,5.68,20.3,3.44,0.53,71.46,10.208571428571428,80.49,22.77,27.536851407793236,0.0,0.0,0.0,0.0
2024-10-09,23.68,84.71,2.06,20.7,3.38,0.54,57.089999999999996,8.155714285714286,83.42,23.56,27.83884841239322,0.0,0.0,0.0,0.0
2024-10-10,23.55,84.57,1.75,20.53,3.08,0.49,46.55,6.6499999999999995,84.71,23.68,27.63195531926525,0.0,0.0,0.0,0.0
2024-10-11,23.34,86.63,1.51,20.81,3.08,0.46,32.83,4.6899999999999995,84.57,23.55,27.51482684964217,0.0,0.0,0.0,0.0
2024-10-12,22.71,88.12,7.32,20.5,3.04,0.46,26.61,3.801428571428571,86.63,23.34,26.715012459963347,0.0,0.0,0.0,0.0
2024-10-13,22.95,87.62,5.01,20.64,3.13,0.45,23.93,3.4185714285714286,88.12,22.71,27.025967487178704,0.0,0.0,0.0,0.0
2024-10-14,22.56,86.91,9.57,20.07,2.83,0.32,32.900000000000006,4.700000000000001,87.62,22.95,26.383687613841474,4.0,24406.0,0.0,0.492
2024-10-15,22.27,90.86,20.31,20.63,2.66,0.18,47.53,6.79,86.91,22.56,26.306613451193414,4.0,24406.0,0.0,0.492
2024-10-16,22.09,92.1,22.76,20.73,2.81,0.31,68.23,9.747142857142858,90.86,22.27,26.147651065431653,4.0,24406.0,0.0,0.492
2024-10-17,23.47,89.62,2.03,21.58,3.11,0.43,68.51,9.787142857142857,92.1,22.09,27.993436254893993,4.0,24406.0,0.0,0.492
2024-10-18,22.53,83.82,7.63,19.5,3.04,0.52,74.63,10.661428571428571,89.62,23.47,26.06181610404701,4.0,24406.0,0.0,0.492
2024-10-19,22.6,89.99,12.21,20.8,2.44,0.31,79.52000000000001,11.360000000000001,83.82,22.53,26.720610007086485,4.0,24406.0,0.0,0.492
2024-10-20,23.21,85.94,10.78,20.51,1.64,0.48,85.28999999999999,12.184285714285712,89.99,22.6,27.256419676701377,4.0,24406.0,0.0,0.492
2024-10-21,23.65,86.16,19.09,20.98,2.21,0.52,94.81,13.544285714285715,85.94,23.21,27.933558163389407,4.0,24406.0,0.0,0.492
2024-10-22,23.84,83.77,7.19,20.75,1.05,0.47,81.69,11.67,86.16,23.65,27.986205852820436,4.0,24406.0,0.0,0.492
2024-10-23,23.74,83.77,17.01,20.53,1.54,0.5,75.94,10.848571428571429,83.77,23.84,27.837445848698994,4.0,24406.0,0.0,0.492
2024-10-24,22.95,86.25,3.68,20.38,1.05,0.38,77.59,11.084285714285715,83.77,23.74,26.899694085473214,4.0,24406.0,0.0,0.492
2024-10-25,23.01,81.46,0.75,19.32,2.06,0.52,70.71000000000001,10.101428571428572,86.25,22.95,26.545461453857463,4.0,24406.0,0.0,0.492
2024-10-26,22.06,79.41,0.0,18.01,2.87,0.56,58.5,8.357142857142858,81.46,23.01,24.994760420891193,4.0,24406.0,0.0,0.492
2024-10-27,21.66,85.42,0.03,18.96,2.8,0.55,47.75,6.821428571428571,79.41,22.06,24.939990969022865,4.0,24406.0,0.0,0.492
2024-10-28,22.47,80.11,0.03,18.63,1.9,0.59,28.69,4.098571428571429,85.42,21.66,25.642306429688055,4.0,24406.0,0.0,0.492
2024-10-29,23.55,79.61,0.0,19.51,1.65,0.6,21.5,3.0714285714285716,80.11,22.47,27.157951554531238,4.0,24406.0,0.0,0.492
2024-10-30,23.84,81.77,1.7,20.33,1.0,0.53,6.19,0.8842857142857143,79.61,23.55,27.791716038977285,4.0,24406.0,0.0,0.492
2024-10-31,23.12,88.36,3.49,20.97,2.0,0.44,6.0,0.8571428571428571,81.77,23.84,27.34820655084475,4.0,24406.0,0.0,0.492
2024-11-01,23.33,86.25,0.28,20.7,2.21,0.48,5.53,0.79,88.36,23.12,27.464066328267734,4.0,24406.0,0.0,0.492
2024-11-02,23.07,83.78,1.44,19.84,2.9,0.52,6.970000000000001,0.9957142857142858,86.25,23.33,26.8482019069411,4.0,24406.0,0.0,0.492
2024-11-03,22.74,84.06,0.51,19.66,3.1,0.54,7.45,1.0642857142857143,83.78,23.07,26.390071926800616,4.0,24406.0,0.0,0.492
2024-11-04,22.55,84.22,0.14,19.5,3.41,0.48,7.5600000000000005,1.08,84.06,22.74,26.1269387312708,4.0,24406.0,0.0,0.492
2024-11-05,21.81,81.66,1.32,18.11,2.82,0.57,8.88,1.2685714285714287,84.22,22.55,24.833504178017712,4.0,24406.0,0.0,0.492
2024-11-06,22.01,81.61,0.0,18.33,2.96,0.6,7.180000000000001,1.0257142857142858,81.66,21.81,25.115232649205797,4.0,24406.0,0.0,0.492
2024-11-07,22.89,85.4,0.02,20.1,3.29,0.31,3.7100000000000004,0.53,81.61,22.01,26.73285751357884,4.0,24406.0,0.0,0.492
2024-11-08,22.66,83.48,0.0,19.38,3.8,0.57,3.4300000000000006,0.4900000000000001,85.4,22.89,26.220581720371705,4.0,24406.0,0.0,0.492
2024-11-09,21.87,83.65,0.0,18.68,3.81,0.61,1.9900000000000004,0.28428571428571436,83.48,22.66,25.091017665564777,4.0,24406.0,0.0,0.492
2024-11-10,21.25,81.78,0.0,17.65,3.04,0.64,1.4800000000000004,0.2114285714285715,83.65,21.87,24.047274750167045,4.0,24406.0,0.0,0.492
2024-11-11,20.97,80.24,0.0,17.12,3.15,0.61,1.3400000000000003,0.19142857142857148,81.78,21.25,23.525806707358186,4.0,24406.0,0.0,0.492
2024-11-12,21.46,84.57,2.75,18.55,3.12,0.22,2.7700000000000005,0.3957142857142858,80.24,20.97,24.580046907950813,4.0,24406.0,0.0,0.492
2024-11-13,22.54,86.86,0.82,20.06,4.07,0.39,3.5900000000000003,0.5128571428571429,84.57,21.46,26.349714002417418,4.0,24406.0,0.0,0.492
2024-11-14,22.68,86.35,4.69,20.07,3.55,0.34,8.260000000000002,1.1800000000000002,86.86,22.54,26.509987611540925,0.0,0.0,0.0,0.0
2024-11-15,22.42,88.31,3.41,20.24,3.3,0.38,11.670000000000002,1.6671428571428575,86.35,22.68,26.302515073172824,0.0,0.0,0.0,0.0
2024-11-16,22.39,87.44,4.57,20.02,3.73,0.43,16.240000000000002,2.3200000000000003,88.31,22.42,26.18066488222422,0.0,0.0,0.0,0.0
2024-11-17,22.3,84.27,0.21,19.22,3.75,0.41,16.450000000000003,2.3500000000000005,87.44,22.39,25.76731757951984,0.0,0.0,0.0,0.0
2024-11-18,22.42,83.73,0.02,19.19,3.93,0.49,16.470000000000002,2.352857142857143,84.27,22.3,25.893706115692,0.0,0.0,0.0,0.0
2024-11-19,22.1,81.83,0.01,18.52,3.73,0.5,13.73,1.9614285714285715,83.73,22.42,25.26350426104306,0.0,0.0,0.0,0.0
2024-11-20,21.33,80.95,0.0,17.46,3.17,0.48,12.91,1.8442857142857143,81.83,22.1,24.09131076501582,0.0,0.0,0.0,0.0
2024-11-21,21.3,75.73,0.0,16.21,2.39,0.51,8.219999999999999,1.1742857142857142,80.95,21.33,23.61371222275402,0.0,0.0,0.0,0.0
2024-11-22,20.88,80.05,0.0,16.86,2.55,0.64,4.8100000000000005,0.6871428571428572,75.73,21.3,23.384256850134573,0.0,0.0,0.0,0.0
2024-11-23,20.95,76.81,0.0,15.97,2.29,0.51,0.24,0.03428571428571429,80.05,20.88,23.217870957134735,0.0,0.0,0.0,0.0
2024-11-24,21.82,78.74,0.0,17.57,2.79,0.54,0.03,0.004285714285714286,76.81,20.95,24.596486795403006,0.0,0.0,0.0,0.0
2024-11-25,20.5,80.35,0.0,16.52,3.4,0.52,0.01,0.0014285714285714286,78.74,21.82,22.877863407810533,0.0,0.0,0.0,0.0
2024-11-26,20.5,87.3,1.87,18.17,3.88,0.37,1.87,0.2671428571428572,80.35,20.5,23.429526764179958,0.0,0.0,0.0,0.0
2024-11-27,21.49,81.47,0.18,17.83,4.68,0.4,2.0500000000000003,0.29285714285714287,87.3,20.5,24.361641199106426,0.0,0.0,0.0,0.0
2024-11-28,21.08,73.07,0.0,15.51,4.91,0.58,2.0500000000000003,0.29285714285714287,81.47,21.49,23.090408888772146,0.0,0.0,0.0,0.0
2024-11-29,20.94,85.17,0.08,18.19,4.92,0.42,2.13,0.30428571428571427,73.07,21.08,23.88580247234294,0.0,0.0,0.0,0.0
2024-11-30,22.04,87.94,19.21,19.8,5.84,0.16,21.34,3.0485714285714285,85.17,20.94,25.710333582123265,0.0,0.0,0.0,0.0
2024-12-01,21.37,93.28,18.18,20.24,6.35,0.12,39.519999999999996,5.645714285714285,87.94,22.04,25.180255698316902,0.0,0.0,0.0,0.0
2024-12-02,21.68,95.42,42.03,20.94,5.86,0.15,81.55,11.65,93.28,21.37,25.822180216317385,0.0,0.0,0.0,0.0
2024-12-03,22.75,91.01,8.16,21.16,5.04,0.39,87.83999999999999,12.548571428571426,95.42,21.68,27.03758654121319,0.0,0.0,0.0,0.0
2024-12-04,22.53,86.65,2.68,20.01,3.86,0.53,90.34,12.905714285714286,91.01,22.75,26.316111493863914,0.0,0.0,0.0,0.0
2024-12-05,22.52,86.26,0.48,19.87,2.99,0.52,90.82,12.974285714285713,86.65,22.53,26.266369898114736,0.0,0.0,0.0,0.0
2024-12-06,22.22,82.87,0.49,18.78,2.27,0.65,91.23,13.032857142857143,86.26,22.52,25.52766246495228,0.0,0.0,0.0,0.0
2024-12-07,22.4,85.31,0.03,19.66,2.51,0.61,72.05,10.292857142857143,82.87,22.22,26.005501452204324,0.0,0.0,0.0,0.0
2024-12-08,22.03,82.86,0.0,18.64,2.81,0.63,53.870000000000005,7.695714285714287,85.31,22.4,25.252847596918606,0.0,0.0,0.0,0.0
2024-12-09,22.14,84.98,0.0,19.29,2.35,0.58,11.84,1.6914285714285715,82.86,22.03,25.597376680404146,0.0,0.0,0.0,0.0
2024-12-10,22.28,83.87,0.0,19.17,2.77,0.55,3.68,0.5257142857142857,84.98,22.14,25.702851478037438,0.0,0.0,0.0,0.0
2024-12-11,22.12,84.0,0.08,18.99,3.92,0.39,1.08,0.1542857142857143,83.87,22.28,25.4824183204095,0.0,0.0,0.0,0.0
2024-12-12,21.01,91.45,13.63,19.52,3.93,0.22,14.23,2.032857142857143,84.0,22.12,24.500047300431877,0.0,0.0,0.0,0.0
2024-12-13,20.92,88.31,0.61,18.8,4.36,0.25,14.35,2.05,91.45,21.01,24.113042124320646,0.0,0.0,0.0,0.0
2024-12-14,20.81,82.59,0.09,17.38,4.15,0.47,14.41,2.0585714285714287,88.31,20.92,23.491852239995715,0.0,0.0,0.0,0.0
2024-12-15,18.63,81.78,0.0,15.08,3.75,0.68,14.41,2.0585714285714287,82.59,20.81,20.410483172786382,0.0,0.0,0.0,0.0
2024-12-16,17.56,77.23,0.0,12.8,3.09,0.68,14.41,2.0585714285714287,81.78,18.63,18.664444057650165,0.0,0.0,0.0,0.0
2024-12-17,19.9,79.26,0.47,15.82,2.18,0.55,14.88,2.125714285714286,77.23,17.56,21.962626982343487,0.0,1507.0,0.0,0.2175
2024-12-18,21.07,85.17,0.39,18.22,3.0,0.48,15.190000000000001,2.1700000000000004,79.26,19.9,24.071407016097382,0.0,1507.0,0.0,0.2175
2024-12-19,22.74,84.57,0.18,19.76,2.77,0.43,1.74,0.24857142857142858,85.17,21.07,26.436485639418603,0.0,1507.0,0.0,0.2175
2024-12-20,22.74,84.16,0.08,19.67,2.45,0.51,1.2099999999999997,0.17285714285714282,84.57,22.74,26.399172654764925,0.0,1507.0,0.0,0.2175
2024-12-21,23.63,77.28,0.41,18.99,1.61,0.56,1.53,0.21857142857142858,84.16,22.74,27.050894966897218,0.0,1507.0,0.0,0.2175
2024-12-22,22.65,77.5,0.4,18.06,1.75,0.48,1.93,0.2757142857142857,77.28,23.63,25.66473813252601,0.0,1507.0,0.0,0.2175
2024-12-23,21.99,79.4,0.0,17.81,2.24,0.47,1.93,0.2757142857142857,77.5,22.65,24.894412791621384,0.0,1507.0,0.0,0.2175
2024-12-24,21.75,75.83,0.0,16.49,1.59,0.53,1.46,0.20857142857142857,79.4,21.99,24.248255729596337,0.0,1507.0,0.0,0.2175
2024-12-25,21.8,80.79,0.44,17.91,2.71,0.38,1.5099999999999998,0.2157142857142857,75.83,21.75,24.744441772624867,0.0,1507.0,0.0,0.2175
2024-12-26,22.36,83.8,7.19,19.14,4.28,0.29,8.52,1.217142857142857,80.79,21.8,25.81276899516817,0.0,1507.0,0.0,0.2175
2024-12-27,21.66,84.3,5.04,18.63,5.07,0.43,13.48,1.9257142857142857,83.8,22.36,24.84453803194366,0.0,1507.0,0.0,0.2175
2024-12-28,20.88,79.38,0.25,16.56,4.18,0.55,13.32,1.9028571428571428,84.3,21.66,23.329817723468864,0.0,1507.0,0.0,0.2175
2024-12-29,20.86,78.6,0.0,16.41,3.78,0.68,12.92,1.8457142857142856,79.38,20.88,23.238603150063707,0.0,1507.0,0.0,0.2175
2024-12-30,21.2,75.5,0.0,16.0,4.86,0.42,12.92,1.8457142857142856,78.6,20.86,23.456119693281167,0.0,1507.0,0.0,0.2175
2024-12-31,20.78,75.91,0.0,15.62,4.55,0.7,12.92,1.8457142857142856,75.5,21.2,22.91010571287802,0.0,1507.0,0.0,0.2175
